"Date" "0" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23"
"5760" "04-MAY-2007" 0 0 1 3 0 0 0 0 6 0 0 0 1 0 0 0 0 3 1 0 0 0 0 0
"5761" "03-MAY-2007" 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 0 0 1
"5762" "02-MAY-2007" 4 2 4 15 4 0 0 0 0 0 0 0 1 7 0 0 0 1 1 4 0 0 0 0
"5763" "01-MAY-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 6 5
"5764" "30-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5765" "29-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5766" "28-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5767" "27-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5768" "26-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5769" "25-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5770" "24-APR-2007" 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5771" "23-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5772" "22-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5773" "21-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 1 4 9 9 6 6 1 0 0 0 0 1 0
"5774" "20-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5775" "19-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5776" "18-APR-2007" 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 0 7 5 1 0 0 0 0
"5777" "17-APR-2007" 0 0 0 0 4 0 0 0 0 1 0 1 4 5 4 0 1 5 0 0 0 0 0 0
"5778" "16-APR-2007" 0 0 0 0 0 0 0 0 3 2 0 1 1 1 1 1 0 0 0 2 0 0 0 0
"5779" "15-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5780" "14-APR-2007" 2 4 1 1 0 1 1 5 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0
"5781" "13-APR-2007" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5782" "12-APR-2007" 0 0 0 0 0 0 1 1 2 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
"5783" "11-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 7 1 0 0 0 0 0 0
"5784" "10-APR-2007" 0 0 2 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5785" "09-APR-2007" 0 4 0 0 0 0 4 0 0 7 1 0 6 0 0 0 3 2 0 0 0 0 0 0
"5786" "08-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 10 9 2 0 0 2
"5787" "07-APR-2007" 0 0 2 6 9 5 6 1 0 3 6 0 0 6 0 0 0 0 0 0 0 0 0 0
"5788" "06-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5789" "05-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5790" "04-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5791" "03-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"5792" "02-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5793" "01-APR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5794" "31-MAR-2007" 0 0 1 2 0 0 0 0 1 0 0 0 0 29 10 0 0 0 0 0 0 0 0 0
"5795" "30-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 1
"5796" "29-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5797" "28-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5798" "27-MAR-2007" 0 0 0 0 0 0 0 0 0 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0
"5799" "26-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 8 1 0 1 0 0 0 0
"5800" "25-MAR-2007" 12 9 10 7 6 4 4 11 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5801" "24-MAR-2007" 0 0 0 0 0 6 10 3 3 1 0 0 0 0 1 0 0 0 16 25 10 7 14 16
"5802" "23-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 11 9 3 0 0 0 0 0
"5803" "22-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5804" "21-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5805" "20-MAR-2007" 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5806" "19-MAR-2007" 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 12 7 9 9 3 3 0 1 0
"5807" "18-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5808" "17-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5809" "16-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5810" "15-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5811" "14-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5812" "13-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5813" "12-MAR-2007" 0 0 0 11 7 4 5 4 1 0 6 1 2 0 0 0 0 0 0 0 0 0 0 0
"5814" "11-MAR-2007" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5815" "10-MAR-2007" 0 1 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 0 0 0 0 0 0
"5816" "09-MAR-2007" 0 0 0 0 0 0 0 0 0 1 3 0 3 1 1 0 1 0 0 0 2 1 0 1
"5817" "08-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5818" "07-MAR-2007" 0 0 0 0 0 3 3 1 4 3 0 1 0 12 2 0 0 0 0 0 0 1 2 0
"5819" "06-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5820" "05-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5821" "04-MAR-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5822" "03-MAR-2007" 3 2 3 3 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5823" "02-MAR-2007" 0 1 0 0 0 0 3 6 5 7 5 4 3 3 2 3 2 4 5 7 7 8 9 6
"5824" "01-MAR-2007" 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 2 0 1 1 1 0 0 1 0
"5825" "28-FEB-2007" 0 0 0 0 0 1 0 2 1 0 0 0 0 2 0 0 4 1 0 0 0 0 0 0
"5826" "27-FEB-2007" 0 0 0 0 0 0 0 0 1 3 2 1 4 1 0 6 1 0 0 0 0 0 0 0
"5827" "26-FEB-2007" 0 0 2 1 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 2 0 0 0 0
"5828" "25-FEB-2007" 2 0 2 3 1 1 5 6 4 3 5 1 0 0 0 1 0 1 2 2 2 0 0 0
"5829" "24-FEB-2007" 3 2 2 4 9 11 9 3 7 9 8 4 12 6 6 0 0 0 0 0 0 1 0 5
"5830" "23-FEB-2007" 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 0 2 2
"5831" "22-FEB-2007" 10 3 2 4 0 0 1 0 0 1 3 0 7 4 1 2 4 0 0 0 0 0 0 0
"5832" "21-FEB-2007" 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 4
"5833" "20-FEB-2007" 0 3 1 3 3 7 18 15 3 0 0 11 0 0 0 1 0 0 0 1 0 0 0 0
"5834" "19-FEB-2007" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 0 2 3 0 0 0 0 1
"5835" "18-FEB-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 0 0 0 0 0
"5836" "17-FEB-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1
"5837" "16-FEB-2007" 0 1 4 6 3 1 0 1 0 3 2 2 2 0 0 0 0 0 0 0 0 0 0 0
"5838" "15-FEB-2007" 3 2 0 0 0 0 0 4 5 6 4 10 12 14 4 2 2 2 0 1 0 0 0 0
"5839" "14-FEB-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 6 4 2 2 0 0 0 0 0 0 1
"5840" "13-FEB-2007" 0 0 0 1 0 2 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0
"5841" "12-FEB-2007" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5842" "11-FEB-2007" 12 10 2 0 4 1 0 0 1 3 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"5843" "10-FEB-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 0 0 0 1 1 0 2
"5844" "09-FEB-2007" 3 7 12 8 7 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"5845" "08-FEB-2007" 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5846" "07-FEB-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 5 5 1 0
"5847" "06-FEB-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5848" "05-FEB-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5849" "04-FEB-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5850" "03-FEB-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 3 5 0 0 0 0 0 0 0 0 0
"5851" "02-FEB-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5852" "01-FEB-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5853" "31-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5854" "30-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5855" "29-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5856" "28-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5857" "27-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5858" "26-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"5859" "25-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5860" "24-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5861" "23-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5862" "22-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5863" "21-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5864" "20-JAN-2007" 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"5865" "19-JAN-2007" 0 0 0 0 0 0 0 0 0 1 2 1 1 2 1 0 0 1 6 0 0 0 4 1
"5866" "18-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5867" "17-JAN-2007" 0 0 0 0 0 0 0 0 0 0 2 5 8 7 0 0 0 0 0 0 0 0 0 0
"5868" "16-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5869" "15-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5870" "14-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5871" "13-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5872" "12-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5873" "11-JAN-2007" 0 0 0 0 0 0 0 0 0 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0
"5874" "10-JAN-2007" 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"5875" "09-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3 3 1 1 2 0
"5876" "08-JAN-2007" 0 0 0 0 0 0 0 0 0 0 1 2 3 0 0 0 0 0 0 0 0 0 0 0
"5877" "07-JAN-2007" 0 0 0 0 0 0 0 0 0 0 8 10 2 1 0 1 0 1 0 0 0 0 0 0
"5878" "06-JAN-2007" 4 13 1 0 6 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5879" "05-JAN-2007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 9 12 4
"5880" "04-JAN-2007" 0 0 2 6 1 8 2 8 6 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5881" "03-JAN-2007" 16 7 13 8 5 10 6 6 3 0 4 7 0 0 0 0 0 0 0 0 0 0 0 0
"5882" "02-JAN-2007" 0 0 0 0 0 0 0 1 0 0 0 0 1 6 9 17 20 8 8 6 5 7 8 18
"5883" "01-JAN-2007" 0 0 0 0 0 0 0 0 0 0 1 4 7 0 0 0 0 0 0 0 0 0 0 0
"5884" "31-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5885" "30-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5886" "29-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5887" "28-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5888" "27-DEC-2006" 0 2 8 4 0 2 4 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0
"5889" "26-DEC-2006" 3 0 0 2 1 8 7 12 12 4 5 10 1 1 0 0 0 0 0 1 0 1 0 0
"5890" "25-DEC-2006" 12 17 5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 4 5 2
"5891" "24-DEC-2006" 0 0 0 0 0 0 0 0 1 4 6 2 0 0 0 0 1 3 9 24 20 12 8 10
"5892" "23-DEC-2006" 8 13 13 9 8 3 4 0 0 0 3 1 0 0 1 0 0 0 0 0 0 0 0 0
"5893" "22-DEC-2006" 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5894" "21-DEC-2006" 16 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 12 4 1
"5895" "20-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 9 13
"5896" "19-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"5897" "18-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5898" "17-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5899" "16-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5900" "15-DEC-2006" 3 1 2 5 5 8 6 1 0 0 0 0 1 0 4 3 0 0 0 0 0 0 0 0
"5901" "14-DEC-2006" 0 0 2 1 4 7 19 26 16 21 10 8 10 1 1 0 1 3 6 6 0 0 2 3
"5902" "13-DEC-2006" 13 12 7 1 0 0 0 0 0 0 0 0 0 6 0 1 0 0 0 3 1 2 3 2
"5903" "12-DEC-2006" 1 1 2 0 1 3 11 0 0 0 0 0 0 0 0 0 0 0 1 7 6 9 15 6
"5904" "11-DEC-2006" 3 2 0 0 0 1 7 9 4 7 2 4 14 5 2 0 9 0 0 6 8 3 12 0
"5905" "10-DEC-2006" 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"5906" "09-DEC-2006" 0 0 0 1 3 4 10 11 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5907" "08-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5908" "07-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5909" "06-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5910" "05-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5911" "04-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5912" "03-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5913" "02-DEC-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5914" "01-DEC-2006" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"5915" "30-NOV-2006" 3 3 1 4 4 9 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5916" "29-NOV-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4
"5917" "28-NOV-2006" 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5918" "27-NOV-2006" 0 0 0 0 0 0 0 1 0 0 0 0 0 2 1 0 0 0 0 1 0 0 0 0
"5919" "26-NOV-2006" 0 0 3 13 10 12 13 4 1 0 1 0 1 2 1 2 0 0 0 0 2 0 1 0
"5920" "25-NOV-2006" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5921" "24-NOV-2006" 0 7 0 2 0 0 0 0 0 2 0 2 5 1 0 0 0 5 1 0 0 0 0 0
"5922" "23-NOV-2006" 5 3 0 0 1 0 1 2 1 6 3 4 12 10 4 3 1 5 5 2 13 4 1 0
"5923" "22-NOV-2006" 1 1 0 0 0 1 2 1 1 3 4 10 9 9 3 2 2 1 0 0 1 1 2 1
"5924" "21-NOV-2006" 0 0 0 0 0 5 15 9 3 0 0 0 0 0 0 0 0 3 1 6 5 9 9 13
"5925" "20-NOV-2006" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5926" "19-NOV-2006" 0 0 0 0 0 0 0 7 10 3 4 2 4 5 7 6 7 4 4 1 0 0 0 0
"5927" "18-NOV-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5928" "17-NOV-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5929" "16-NOV-2006" 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5930" "15-NOV-2006" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 2 24 10 5 1 0 0
"5931" "14-NOV-2006" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5932" "13-NOV-2006" 0 1 2 0 0 0 0 1 0 1 0 3 1 0 0 0 1 17 5 2 0 0 0 0
"5933" "12-NOV-2006" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 17 14 5 8 7 3 4 0
"5934" "11-NOV-2006" 2 0 0 0 0 0 7 0 0 0 0 0 0 0 0 4 2 0 0 0 1 1 0 1
"5935" "10-NOV-2006" 0 0 0 0 0 0 0 1 4 8 4 9 11 4 9 5 10 13 15 7 9 5 0 1
"5936" "09-NOV-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5937" "08-NOV-2006" 0 2 0 0 0 0 0 0 0 0 0 17 0 0 2 3 9 22 2 1 1 0 1 0
"5938" "07-NOV-2006" 3 8 10 15 9 10 13 12 7 6 5 5 23 0 0 0 4 2 0 0 0 0 0 0
"5939" "06-NOV-2006" 7 1 0 2 5 1 1 0 1 1 1 0 11 7 14 23 23 17 6 24 12 25 16 4
"5940" "05-NOV-2006" 0 0 0 0 0 0 0 0 0 2 3 9 12 6 3 2 2 3 5 0 32 23 0 2
"5941" "04-NOV-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 15 17 5 18 21 2 4 0
"5942" "03-NOV-2006" 3 0 0 0 0 2 0 2 0 0 3 2 1 1 2 3 5 11 4 1 0 2 4 1
"5943" "02-NOV-2006" 0 0 2 5 0 4 3 1 3 4 14 6 3 3 10 2 7 9 8 14 22 3 2 7
"5944" "01-NOV-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5945" "31-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5946" "30-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5947" "29-OCT-2006" 0 0 0 0 0 0 1 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5948" "28-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5949" "27-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5950" "26-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5951" "25-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5952" "24-OCT-2006" 0 0 0 0 0 0 0 0 5 2 1 0 0 0 12 0 0 0 0 0 0 0 0 0
"5953" "23-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5954" "22-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5955" "21-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5956" "20-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5957" "19-OCT-2006" 1 0 11 8 0 2 10 4 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"5958" "18-OCT-2006" 0 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 1 1 2 4 0
"5959" "17-OCT-2006" 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5960" "16-OCT-2006" 9 13 0 0 0 0 0 1 0 0 0 0 0 0 1 0 3 1 0 0 0 0 0 0
"5961" "15-OCT-2006" 0 0 9 0 0 0 0 1 6 8 19 7 2 2 1 0 3 0 0 0 0 1 1 0
"5962" "14-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5963" "13-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5964" "12-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5965" "11-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5966" "10-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5967" "09-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5968" "08-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"5969" "07-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5970" "06-OCT-2006" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5971" "05-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5972" "04-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0
"5973" "03-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5974" "02-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5975" "01-OCT-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5976" "30-SEP-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5977" "29-SEP-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5978" "28-SEP-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5979" "27-SEP-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5980" "26-SEP-2006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
